Node,Type,Value,HE 1,HE 2,HE 3,HE 4,HE 5,HE 6,HE 7,HE 8,HE 9,HE 10,HE 11,HE 12,HE 13,HE 14,HE 15,HE 16,HE 17,HE 18,HE 19,HE 20,HE 21,HE 22,HE 23,HE 24
OTP,LMP,,18.958,7.3814,10.5783,20.8182,-8.9126,8.2337,6.1371,-10.8543,16.5342,14.4561,21.7621,27.9018,28.9315,21.3526,21.2076,17.8332,16.1362,15.7979,20.7969,16.7212,16.4152,16.4189,17.1186,19.7352
OTP,LMP,,19.9249,23.3104,21.1693,18.2232,18.396,17.7944,17.6382,16.9975,17.0755,19.0357,19.4518,22.8134,24.6678,20.4131,42.6138,23.8982,19.6811,18.3517,18.3222,16.941,16.922,15.8106,15.7721,19.1788
OTP,LMP,,22.5471,25.4273,20.9761,20.6726,19.5172,18.147,26.5175,19.1116,17.7382,18.466,18.843,28.3851,24.7142,24.0276,30.9073,31.1538,27.527,28.9805,30.4208,29.8207,22.6488,24.6238,22.0855,21.6226
OTP,LMP,,20.9496,22.3167,22.3452,20.2555,18.1,17.1143,17.629,18.0064,17.9795,18.6113,21.4962,28.6789,25.7506,20.1275,20.3607,20.5778,19.1396,19.4463,76.0763,20.8778,111.5662,16.5384,14.1771,17.6199
OTP,LMP,,18.4951,11.9664,17.5433,18.8192,14.3328,23.6515,144.5886,9.2889,19.8581,18.5905,50.0464,46.1395,33.1604,16.0417,23.5955,37.6167,30.4196,20.303,23.0333,38.6288,54.4671,17.5899,19.7097,20.3505
OTP,LMP,,20.5038,20.1203,20.9604,20.9791,19.4041,24.4727,17.5775,15.5361,19.0432,18.3762,17.5335,17.6628,17.6586,19.012,36.2723,19.97,21.4546,54.5663,21.6048,21.8296,22.46,23.2007,21.5632,21.6148
OTP,LMP,,22.0986,21.4344,20.8777,28.4603,27.0124,31.0979,25.4036,22.2372,28.5813,29.0252,21.2774,57.0583,58.6685,38.7084,31.1329,55.6428,34.1492,33.9944,29.8206,29.3254,26.8521,25.8081,26.3614,25.1998
OTP,LMP,,26.605,28.2528,26.8347,23.4214,29.0715,19.9103,20.0867,19.8644,19.8439,21.1142,22.9344,32.3791,38.447,24.8221,38.6297,41.4232,21.4711,20.8588,23.0448,114.475,19.8902,20.9474,19.4191,21.3263
OTP,LMP,,27.2426,13.3373,19.8414,14.111,18.063,0.1863,14.0075,11.1833,3.5211,12.1164,24.1308,53.3175,67.0225,26.4721,54.1251,36.5753,18.0782,32.0306,23.3839,30.1677,19.4715,20.1199,18.9929,26.3478
OTP,LMP,,27.3605,15.033,16.4288,16.3392,-0.2895,15.4772,2.1746,16.1257,-4.161,32.2647,23.571,23.2397,27.4038,25.7806,22.8695,20.5804,17.1811,18.4742,17.404,18.9847,18.284,13.7085,16.8072,17.5485
OTP,LMP,,22.7976,20.4688,20.3545,18.8293,18.4056,18.337,16.9093,16.765,17.4296,18.8756,22.786,28.1162,26.99,29.6355,31.934,33.7662,24.7205,19.5159,19.9272,19.3261,20.4771,22.8109,18.4379,17.9802
OTP,LMP,,17.7223,9.6064,14.2122,-6.3127,33.5737,19.6488,27.8384,17.9051,23.7621,6.1768,26.9376,38.0768,33.0838,21.8589,18.7234,25.1821,22.5172,21.3214,17.5293,18.5938,29.4209,20.4868,23.9571,23.1796
OTP,LMP,,28.2801,36.4077,19.5844,18.4372,20.3267,19.7286,20.1668,20.1756,19.3704,19.7286,18.66,18.7877,21.4445,25.6641,27.6614,23.7001,19.9442,21.5493,22.2148,20.3385,20.3878,20.1205,21.806,23.3368
OTP,LMP,,26.5878,301.2174,18.8701,20.6365,20.0499,23.2473,29.7444,27.0571,28.3438,35.5546,44.1155,44.5771,30.4282,23.1735,24.4963,21.9023,20.2553,20.8762,22.2649,21.6812,20.9466,21.3786,20.0535,18.7761
OTP,LMP,,21.3916,112.4506,17.9957,10.537,6.1955,10.407,9.8759,17.4167,17.9113,15.0003,46.7562,84.8321,88.1758,31.3531,21.8698,24.2056,20.9691,19.8224,22.0384,23.9003,19.8824,18.2043,19.9566,18.566
OTP,LMP,,121.1803,111.4859,20.7902,19.746,6.6979,16.9288,7.8887,3.7473,20.7037,15.687,18.3021,49.0872,27.0495,46.7759,67.3924,54.0457,25.0663,62.9392,10.0677,10.2912,6.6855,6.2321,1.9484,14.9867
OTP,LMP,,10.5307,18.6583,15.6788,13.997,17.0982,16.0042,16.7842,16.6635,18.1355,255.7398,17.5871,23.3822,23.6855,27.153,28.7876,24.3956,27.5192,27.8444,43.9394,28.2781,28.6512,29.7465,31.8345,27.6902
OTP,LMP,,124.2393,104.6642,20.644,18.8268,21.5742,16.4194,9.4031,12.2685,15.3217,14.0161,7.3455,23.3296,21.6914,18.8154,27.166,24.03,19.6389,17.4448,16.5064,16.9702,47.2187,18.936,24.4824,25.9166
OTP,LMP,,17.1886,13.6513,6.7288,13.8877,4.0749,12.5726,-9.8307,1.905,13.5624,10.6091,30.873,15.2316,19.361,18.2011,20.3028,18.7405,15.6301,21.778,35.5838,83.4082,58.4368,189.1648,19.0064,21.6409
OTP,LMP,,31.5594,11.342,10.1386,15.2036,7.597,11.4395,7.8415,1.7737,15.2662,15.497,15.3477,-16.2717,3.6723,15.6801,15.5427,-6.8735,16.2468,16.8414,16.6581,15.6159,13.4602,18.5585,24.3207,22.1017
OTP,LMP,,70.6783,260.0444,21.6155,22.7085,19.4242,14.0422,16.5567,17.0065,14.2464,9.7636,15.4785,17.7559,19.2841,17.8105,74.9802,25.9235,16.9403,82.6672,36.5002,38.8865,38.8572,82.1442,22.3378,43.437
OTP,LMP,,25.4205,30.107,25.3214,16.5968,17.3687,18.0158,18.1554,17.7702,17.6512,18.2551,18.5071,19.5851,21.281,20.5279,91.077,75.1405,19.1804,20.0035,18.5835,20.3671,21.2065,31.7673,21.262,17.632
OTP,LMP,,15.9314,23.6777,21.6674,14.8603,0.1986,12.3284,-17.0739,14.5744,-3.5914,3.0684,0.2585,13.4466,10.3088,11.6215,18.1421,27.7086,19.6668,18.8234,16.8949,26.2395,47.4023,27.8972,26.3116,17.3761
OTP,LMP,,22.0103,20.8251,40.1696,29.7296,28.4217,19.5039,28.7679,19.9549,17.1259,27.5685,23.1033,93.5672,46.1335,25.173,43.4103,18.4742,18.1359,22.3475,16.8188,28.5559,40.747,30.9105,20.3477,19.3289
OTP,LMP,,328.7233,386.0685,9.3534,16.6503,18.9179,16.7709,13.4508,14.9718,19.3572,20.1764,16.541,19.9315,18.4113,19.9313,19.3515,21.2818,26.4646,18.8554,23.9047,25.7192,17.881,22.1793,18.552,23.7378
OTP,LMP,,21.0575,23.0589,47.6938,31.2722,21.6218,79.289,19.956,19.2706,17.9721,17.6494,16.2912,17.2841,18.0267,20.3286,21.0212,18.8942,18.5274,19.4107,18.9378,25.9751,18.7628,17.9731,23.0014,16.5414
OTP,LMP,,16.4867,18.2156,18.4664,19.1114,18.8464,18.3013,17.4225,17.3043,18.1848,17.7577,18.4122,17.0725,18.1706,66.3613,27.4575,17.7633,16.7918,16.8697,16.459,17.7622,16.1507,15.345,15.2606,15.635
OTP,LMP,,16.4287,-13.607,-22.3605,1.8481,4.531,10.9283,4.6584,-10.0033,1.0784,8.9985,26.9254,18.3796,21.6691,19.2013,20.6759,20.5583,23.7412,21.1755,20.2891,30.7486,49.3709,32.1876,4.023,16.4374
OTP,LMP,,19.5653,19.1277,45.3813,40.991,15.859,18.6513,10.8475,17.2782,20.8817,22.5808,21.7677,25.8786,23.2655,36.9249,37.779,23.3715,22.7405,21.3028,20.4555,41.5109,22.9474,21.1459,30.0155,23.0887
