Node,Type,Value,HE 1,HE 2,HE 3,HE 4,HE 5,HE 6,HE 7,HE 8,HE 9,HE 10,HE 11,HE 12,HE 13,HE 14,HE 15,HE 16,HE 17,HE 18,HE 19,HE 20,HE 21,HE 22,HE 23,HE 24
AECI,LMP,,24.8153,24.064,33.2538,23.2422,21.262,20.478,20.8946,21.4501,21.2735,21.3141,22.0126,22.2019,21.6795,23.1662,23.1263,31.4429,20.3278,20.9912,21.6311,20.2573,19.3521,22.4706,21.9398,19.6756
AECI,LMP,,19.9458,19.3954,19.9389,23.1888,20.7188,18.8405,17.9112,17.7991,23.8922,29.1146,22.0799,57.1193,24.7226,26.9915,22.387,20.3598,20.2245,16.8833,19.1496,18.061,15.9078,18.3111,21.1855,19.0284
AECI,LMP,,19.7839,21.6055,19.7158,19.392,24.1936,19.2183,17.4077,18.6332,20.011,19.471,19.685,21.7831,23.8113,26.7465,22.8004,22.4548,22.6931,21.2046,21.5466,25.327,23.5118,22.0305,22.235,21.3905
AECI,LMP,,20.7771,20.333,21.7466,22.6011,23.0391,21.4471,41.7525,23.1205,32.9019,25.0914,23.2276,19.5998,22.6214,21.0252,8.9768,17.9166,17.2257,12.0318,8.7206,15.6851,1.2978,9.2504,5.8183,10.8296
AECI,LMP,,16.6323,16.6745,14.6454,16.338,14.9557,16.0398,14.9126,17.633,18.5572,20.543,21.05,21.8845,25.735,38.5071,35.5986,20.2588,20.6528,20.5154,20.3058,19.6683,18.8156,18.9133,19.2134,20.6374
AECI,LMP,,21.7393,21.5318,28.9417,19.0953,18.6609,17.3424,16.4252,20.1604,24.8943,27.9181,22.266,24.5403,57.2842,56.4734,90.551,39.9749,26.5548,32.9869,21.3279,25.2461,14.0102,13.7307,-4.9644,32.3572
AECI,LMP,,26.8711,41.1932,23.697,13.3411,22.9287,32.6233,17.8421,19.9915,20.2878,19.4613,20.1648,21.0168,26.261,25.2443,21.9119,23.7395,22.9243,24.6921,46.4429,50.8329,27.7984,45.1965,29.3484,27.8917
AECI,LMP,,35.7555,31.5376,26.7871,26.3377,29.5835,20.3549,18.1717,18.3028,18.3908,18.5956,18.9614,20.2818,20.4244,22.2157,21.8651,21.3036,26.7661,23.8095,24.7454,23.1661,23.7927,23.866,45.7226,24.3191
AECI,LMP,,164.0326,27.408,35.2568,78.7218,26.9275,25.181,23.8623,28.3612,31.4803,27.1409,27.4028,25.407,29.0885,44.6078,39.4434,37.8678,39.1328,30.1094,30.1861,29.5699,26.9614,26.3835,25.5329,28.0027
AECI,LMP,,48.966,37.0687,54.9302,53.984,96.8129,69.8531,34.0886,35.1269,24.2899,23.3817,22.9486,22.3463,26.8936,28.9689,42.8813,37.1288,37.8266,35.1131,47.0361,26.0074,25.6225,21.3554,18.6904,19.4458
AECI,LMP,,19.9047,19.6431,22.2612,26.3575,20.4199,22.5812,44.3267,30.1506,25.2921,23.5053,23.0969,23.8772,24.7514,24.5351,28.2227,60.452,51.3411,35.1432,21.5073,24.0465,21.2685,21.4634,21.9514,22.1606
AECI,LMP,,23.8047,23.7001,25.1181,22.4378,21.8186,22.6756,21.2409,19.8633,19.2471,23.9406,31.624,13.7967,19.7971,28.5692,21.7606,28.9355,36.8092,25.9969,30.068,25.6064,22.4567,23.6396,23.9414,28.2511
AECI,LMP,,44.0371,48.609,52.1998,30.1066,33.62,30.6775,36.976,32.4078,42.4971,42.2266,36.7832,72.7568,48.7995,72.7615,70.019,47.3307,56.001,61.9321,43.0166,35.785,39.0575,33.0728,41.7221,55.8034
